FILE	FLAG	POST	VALUE	SOURCE	DESTINATION
Holy-Bible---Kuvi---Kuvi-Bible				https://ebible.org/sword/zip/kxv2020eb.zip	Holy-Bible---Kuvi---Kuvi-Bible---Source-Edition.SWORD.zip
Holy-Bible---Kuvi---Kuvi-Bible				https://ebible.org/Scriptures/kxv_vpl.zip	Holy-Bible---Kuvi---Kuvi-Bible---Source-Edition.VPL.zip
Holy-Bible---Latin---Clementine-Vulgate-1598				https://ebible.org/epub/latVUC.epub	Holy-Bible---Latin---Clementine-Vulgate-1598---Source-Edition.epub
Holy-Bible---Latin---Clementine-Vulgate-1598				https://ebible.org/pdf/latVUC/latVUC_all.pdf	Holy-Bible---Latin---Clementine-Vulgate-1598---Source-Edition.pdf
Holy-Bible---Latin---Clementine-Vulgate-1598				https://ebible.org/sword/zip/latVUC1880eb.zip	Holy-Bible---Latin---Clementine-Vulgate-1598---Source-Edition.SWORD.zip
Holy-Bible---Latin---Clementine-Vulgate-1598				https://ebible.org/Scriptures/latVUC_vpl.zip	Holy-Bible---Latin---Clementine-Vulgate-1598---Source-Edition.VPL.zip
Holy-Bible---Latin---Clementine-Vulgate-Conte	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/VulgConte.zip	Holy-Bible---Latin---Clementine-Vulgate-Conte---Source-Edition.SWORD.zip
Holy-Bible---Latin---Clementine-Vulgate-Hetzenauer	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/VulgHetzenauer.zip	Holy-Bible---Latin---Clementine-Vulgate-Hetzenauer---Source-Edition.SWORD.zip
Holy-Bible---Latin---Clementine-Vulgate-Tweedale	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/VulgClementine.zip	Holy-Bible---Latin---Clementine-Vulgate-Tweedale---Source-Edition.SWORD.zip
Holy-Bible---Latin---Vulgata-Sistina	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/VulgSistine.zip	Holy-Bible---Latin---Vulgata-Sistina---Source-Edition.SWORD.zip
Holy-Bible---Latin---Vulgate-Jerome	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Vulgate.zip	Holy-Bible---Latin---Vulgate-Jerome---Source-Edition.SWORD.zip
Holy-Bible---Latvian---Latvian-Gluck-Bible	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/LvGluck8.zip	Holy-Bible---Latvian---Latvian-Gluck-Bible---Source-Edition.SWORD.zip
Holy-Bible---Lingala---Lingala-Bible				https://ebible.org/epub/lin.epub	Holy-Bible---Lingala---Lingala-Bible---Source-Edition.epub
Holy-Bible---Lingala---Lingala-Bible				https://ebible.org/pdf/lin/lin_all.pdf	Holy-Bible---Lingala---Lingala-Bible---Source-Edition.pdf
Holy-Bible---Lingala---Lingala-Bible				https://ebible.org/sword/zip/lin2020eb.zip	Holy-Bible---Lingala---Lingala-Bible---Source-Edition.SWORD.zip
Holy-Bible---Lingala---Lingala-Bible				https://ebible.org/Scriptures/lin_vpl.zip	Holy-Bible---Lingala---Lingala-Bible---Source-Edition.VPL.zip
Holy-Bible---Lithuanian---Believers-Heritage				https://ebible.org/epub/lit.epub	Holy-Bible---Lithuanian---Believers-Heritage---Source-Edition.epub
Holy-Bible---Lithuanian---Believers-Heritage				https://ebible.org/pdf/lit/lit_ROM.pdf	Holy-Bible---Lithuanian---Believers-Heritage---Source-Edition.pdf
Holy-Bible---Lithuanian---Believers-Heritage				https://ebible.org/sword/zip/littpv2022eb.zip	Holy-Bible---Lithuanian---Believers-Heritage---Source-Edition.SWORD.zip
Holy-Bible---Lithuanian---Believers-Heritage				https://ebible.org/Scriptures/lit_vpl.zip	Holy-Bible---Lithuanian---Believers-Heritage---Source-Edition.VPL.zip
Holy-Bible---Lithuanian---Open-Lithuanian-Bible				https://ebible.org/epub/litb.epub	Holy-Bible---Lithuanian---Open-Lithuanian-Bible---Source-Edition.epub
Holy-Bible---Lithuanian---Open-Lithuanian-Bible				https://ebible.org/pdf/litb/litb_prt.pdf	Holy-Bible---Lithuanian---Open-Lithuanian-Bible---Source-Edition.pdf
Holy-Bible---Lithuanian---Open-Lithuanian-Bible				https://ebible.org/sword/zip/litb1995eb.zip	Holy-Bible---Lithuanian---Open-Lithuanian-Bible---Source-Edition.SWORD.zip
Holy-Bible---Lithuanian---Open-Lithuanian-Bible				https://ebible.org/Scriptures/litb_vpl.zip	Holy-Bible---Lithuanian---Open-Lithuanian-Bible---Source-Edition.VPL.zip
Holy-Bible---Lodhi---Lodhi-Bible				https://ebible.org/epub/lbm.epub	Holy-Bible---Lodhi---Lodhi-Bible---Source-Edition.epub
Holy-Bible---Lodhi---Lodhi-Bible				https://ebible.org/pdf/lbm/lbm_all.pdf	Holy-Bible---Lodhi---Lodhi-Bible---Source-Edition.pdf
Holy-Bible---Lodhi---Lodhi-Bible				https://ebible.org/sword/zip/lbm2020eb.zip	Holy-Bible---Lodhi---Lodhi-Bible---Source-Edition.SWORD.zip
Holy-Bible---Lodhi---Lodhi-Bible				https://ebible.org/Scriptures/lbm_vpl.zip	Holy-Bible---Lodhi---Lodhi-Bible---Source-Edition.VPL.zip
Holy-Bible---Luganda---Luganda-Bible				https://ebible.org/epub/lug.epub	Holy-Bible---Luganda---Luganda-Bible---Source-Edition.epub
Holy-Bible---Luganda---Luganda-Bible				https://ebible.org/pdf/lug/lug_all.pdf	Holy-Bible---Luganda---Luganda-Bible---Source-Edition.pdf
Holy-Bible---Luganda---Luganda-Bible				https://ebible.org/sword/zip/lug2017eb.zip	Holy-Bible---Luganda---Luganda-Bible---Source-Edition.SWORD.zip
Holy-Bible---Luganda---Luganda-Bible				https://ebible.org/Scriptures/lug_vpl.zip	Holy-Bible---Luganda---Luganda-Bible---Source-Edition.VPL.zip
Holy-Bible---Lungga---Lungga-Bible				https://ebible.org/epub/lga.epub	Holy-Bible---Lungga---Lungga-Bible---Source-Edition.epub
Holy-Bible---Lungga---Lungga-Bible				https://ebible.org/pdf/lga/lga_prt.pdf	Holy-Bible---Lungga---Lungga-Bible---Source-Edition.pdf
Holy-Bible---Lungga---Lungga-Bible				https://ebible.org/sword/zip/lga2024eb.zip	Holy-Bible---Lungga---Lungga-Bible---Source-Edition.SWORD.zip
Holy-Bible---Lungga---Lungga-Bible				https://ebible.org/Scriptures/lga_vpl.zip	Holy-Bible---Lungga---Lungga-Bible---Source-Edition.VPL.zip
Holy-Bible---Luyana---Luyana-Bible				https://ebible.org/epub/lyn.epub	Holy-Bible---Luyana---Luyana-Bible---Source-Edition.epub
Holy-Bible---Luyana---Luyana-Bible				https://ebible.org/pdf/lyn/lyn_prt.pdf	Holy-Bible---Luyana---Luyana-Bible---Source-Edition.pdf
Holy-Bible---Luyana---Luyana-Bible				https://ebible.org/sword/zip/lyn2024eb.zip	Holy-Bible---Luyana---Luyana-Bible---Source-Edition.SWORD.zip
Holy-Bible---Luyana---Luyana-Bible				https://ebible.org/Scriptures/lyn_vpl.zip	Holy-Bible---Luyana---Luyana-Bible---Source-Edition.VPL.zip
Holy-Bible---Mahasu-Pahari---Baghlayani-Bible				https://ebible.org/epub/bfz.epub	Holy-Bible---Mahasu-Pahari---Baghlayani-Bible---Source-Edition.epub
Holy-Bible---Mahasu-Pahari---Baghlayani-Bible				https://ebible.org/pdf/bfz/bfz_all.pdf	Holy-Bible---Mahasu-Pahari---Baghlayani-Bible---Source-Edition.pdf
Holy-Bible---Mahasu-Pahari---Baghlayani-Bible				https://ebible.org/sword/zip/bfz2021eb.zip	Holy-Bible---Mahasu-Pahari---Baghlayani-Bible---Source-Edition.SWORD.zip
Holy-Bible---Mahasu-Pahari---Baghlayani-Bible				https://ebible.org/Scriptures/bfz_vpl.zip	Holy-Bible---Mahasu-Pahari---Baghlayani-Bible---Source-Edition.VPL.zip
Holy-Bible---Makhuwa-Meetto---Makua-Bible				https://ebible.org/epub/mgh2016.epub	Holy-Bible---Makhuwa-Meetto---Makua-Bible---Source-Edition.epub
Holy-Bible---Makhuwa-Meetto---Makua-Bible				https://ebible.org/pdf/mgh2016/mgh2016_prt.pdf	Holy-Bible---Makhuwa-Meetto---Makua-Bible---Source-Edition.pdf
Holy-Bible---Makhuwa-Meetto---Makua-Bible				https://ebible.org/sword/zip/mgh2016eb.zip	Holy-Bible---Makhuwa-Meetto---Makua-Bible---Source-Edition.SWORD.zip
Holy-Bible---Makhuwa-Meetto---Makua-Bible				https://ebible.org/Scriptures/mgh2016_vpl.zip	Holy-Bible---Makhuwa-Meetto---Makua-Bible---Source-Edition.VPL.zip
Holy-Bible---Malagasy---Malagasy-Bible	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Mg1865.zip	Holy-Bible---Malagasy---Malagasy-Bible---Source-Edition.SWORD.zip
Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible				https://ebible.org/epub/tdx.epub	Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible---Source-Edition.epub
Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible				https://ebible.org/pdf/tdx/tdx_all.pdf	Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible---Source-Edition.pdf
Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible				https://ebible.org/sword/zip/tdx2023eb.zip	Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible---Source-Edition.SWORD.zip
Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible				https://ebible.org/Scriptures/tdx_vpl.zip	Holy-Bible---Malagasy---Tandroy-Mahafaly-Bible---Source-Edition.VPL.zip
Holy-Bible---Malayalam---1910-Contemporary				https://ebible.org/epub/mal2015.epub	Holy-Bible---Malayalam---1910-Contemporary---Source-Edition.epub
Holy-Bible---Malayalam---1910-Contemporary				https://ebible.org/pdf/mal2015/mal2015_all.pdf	Holy-Bible---Malayalam---1910-Contemporary---Source-Edition.pdf
Holy-Bible---Malayalam---1910-Contemporary				https://ebible.org/sword/zip/mal2015eb.zip	Holy-Bible---Malayalam---1910-Contemporary---Source-Edition.SWORD.zip
Holy-Bible---Malayalam---1910-Contemporary				https://ebible.org/Scriptures/mal2015_vpl.zip	Holy-Bible---Malayalam---1910-Contemporary---Source-Edition.VPL.zip
Holy-Bible---Malayalam---Contemporary				https://ebible.org/epub/malc.epub	Holy-Bible---Malayalam---Contemporary---Source-Edition.epub
Holy-Bible---Malayalam---Contemporary				https://ebible.org/pdf/malc/malc_all.pdf	Holy-Bible---Malayalam---Contemporary---Source-Edition.pdf
Holy-Bible---Malayalam---Contemporary				https://ebible.org/sword/zip/malc2021eb.zip	Holy-Bible---Malayalam---Contemporary---Source-Edition.SWORD.zip
Holy-Bible---Malayalam---Contemporary				https://ebible.org/Scriptures/malc_vpl.zip	Holy-Bible---Malayalam---Contemporary---Source-Edition.VPL.zip
Holy-Bible---Malayalam---Malayalam-Bible				https://ebible.org/epub/mal.epub	Holy-Bible---Malayalam---Malayalam-Bible---Source-Edition.epub
Holy-Bible---Malayalam---Malayalam-Bible				https://ebible.org/pdf/mal/mal_all.pdf	Holy-Bible---Malayalam---Malayalam-Bible---Source-Edition.pdf
Holy-Bible---Malayalam---Malayalam-Bible				https://ebible.org/sword/zip/mal2017eb.zip	Holy-Bible---Malayalam---Malayalam-Bible---Source-Edition.SWORD.zip
Holy-Bible---Malayalam---Malayalam-Bible				https://ebible.org/Scriptures/mal_vpl.zip	Holy-Bible---Malayalam---Malayalam-Bible---Source-Edition.VPL.zip
Holy-Bible---Malayalam---Malayalam-Bible-1910	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Mal1910.zip	Holy-Bible---Malayalam---Malayalam-Bible-1910---Source-Edition.SWORD.zip
Holy-Bible---Male---Maale-Bible				https://ebible.org/epub/mdyeth.epub	Holy-Bible---Male---Maale-Bible---Source-Edition.epub
Holy-Bible---Male---Maale-Bible				https://ebible.org/pdf/mdyeth/mdyeth_prt.pdf	Holy-Bible---Male---Maale-Bible---Source-Edition.pdf
Holy-Bible---Male---Maale-Bible				https://ebible.org/sword/zip/mdyeth2015eb.zip	Holy-Bible---Male---Maale-Bible---Source-Edition.SWORD.zip
Holy-Bible---Male---Maale-Bible				https://ebible.org/Scriptures/mdyeth_vpl.zip	Holy-Bible---Male---Maale-Bible---Source-Edition.VPL.zip
Holy-Bible---Manipuri---Meitei-Bible				https://ebible.org/epub/mni.epub	Holy-Bible---Manipuri---Meitei-Bible---Source-Edition.epub
Holy-Bible---Manipuri---Meitei-Bible				https://ebible.org/pdf/mni/mni_all.pdf	Holy-Bible---Manipuri---Meitei-Bible---Source-Edition.pdf
Holy-Bible---Manipuri---Meitei-Bible				https://ebible.org/sword/zip/mni2022eb.zip	Holy-Bible---Manipuri---Meitei-Bible---Source-Edition.SWORD.zip
Holy-Bible---Manipuri---Meitei-Bible				https://ebible.org/Scriptures/mni_vpl.zip	Holy-Bible---Manipuri---Meitei-Bible---Source-Edition.VPL.zip
Holy-Bible---Maori---Maori-Bible				https://bible4u.net/static/bible_files/txt/MAORI_txt.zip	Holy-Bible---Maori---Maori-Bible---Source-Edition.B4U.zip
Holy-Bible---Maori---Maori-Bible				https://bible4u.net/static/bible_files/pdf/MAORI.pdf	Holy-Bible---Maori---Maori-Bible---Source-Edition.pdf
Holy-Bible---Marathi---Marathi-Bible				https://ebible.org/epub/mar.epub	Holy-Bible---Marathi---Marathi-Bible---Source-Edition.epub
Holy-Bible---Marathi---Marathi-Bible				https://ebible.org/pdf/mar/mar_all.pdf	Holy-Bible---Marathi---Marathi-Bible---Source-Edition.pdf
Holy-Bible---Marathi---Marathi-Bible				https://ebible.org/sword/zip/mar2017eb.zip	Holy-Bible---Marathi---Marathi-Bible---Source-Edition.SWORD.zip
Holy-Bible---Marathi---Marathi-Bible				https://ebible.org/Scriptures/mar_vpl.zip	Holy-Bible---Marathi---Marathi-Bible---Source-Edition.VPL.zip
Holy-Bible---Marathi---Marathi-Indian-Bible				https://ebible.org/epub/marc.epub	Holy-Bible---Marathi---Marathi-Indian-Bible---Source-Edition.epub
Holy-Bible---Marathi---Marathi-Indian-Bible				https://ebible.org/pdf/marc/marc_prt.pdf	Holy-Bible---Marathi---Marathi-Indian-Bible---Source-Edition.pdf
Holy-Bible---Marathi---Marathi-Indian-Bible				https://ebible.org/sword/zip/marc2024eb.zip	Holy-Bible---Marathi---Marathi-Indian-Bible---Source-Edition.SWORD.zip
Holy-Bible---Marathi---Marathi-Indian-Bible				https://ebible.org/Scriptures/marc_vpl.zip	Holy-Bible---Marathi---Marathi-Indian-Bible---Source-Edition.VPL.zip
Holy-Bible---Marghi-South---Marghi-South-Bible				https://ebible.org/epub/mfm.epub	Holy-Bible---Marghi-South---Marghi-South-Bible---Source-Edition.epub
Holy-Bible---Marghi-South---Marghi-South-Bible				https://ebible.org/pdf/mfm/mfm_prt.pdf	Holy-Bible---Marghi-South---Marghi-South-Bible---Source-Edition.pdf
Holy-Bible---Marghi-South---Marghi-South-Bible				https://ebible.org/sword/zip/mfmeb.zip	Holy-Bible---Marghi-South---Marghi-South-Bible---Source-Edition.SWORD.zip
Holy-Bible---Marghi-South---Marghi-South-Bible				https://ebible.org/Scriptures/mfm_vpl.zip	Holy-Bible---Marghi-South---Marghi-South-Bible---Source-Edition.VPL.zip
Holy-Bible---Matengo---Amatengu-Bible				https://ebible.org/epub/mgv.epub	Holy-Bible---Matengo---Amatengu-Bible---Source-Edition.epub
Holy-Bible---Matengo---Amatengu-Bible				https://ebible.org/pdf/mgv/mgv_prt.pdf	Holy-Bible---Matengo---Amatengu-Bible---Source-Edition.pdf
Holy-Bible---Matengo---Amatengu-Bible				https://ebible.org/sword/zip/mgv2020eb.zip	Holy-Bible---Matengo---Amatengu-Bible---Source-Edition.SWORD.zip
Holy-Bible---Matengo---Amatengu-Bible				https://ebible.org/Scriptures/mgv_vpl.zip	Holy-Bible---Matengo---Amatengu-Bible---Source-Edition.VPL.zip
Holy-Bible---Matumbi---Matumbi-Bible				https://ebible.org/epub/mgw.epub	Holy-Bible---Matumbi---Matumbi-Bible---Source-Edition.epub
Holy-Bible---Matumbi---Matumbi-Bible				https://ebible.org/pdf/mgw/mgw_prt.pdf	Holy-Bible---Matumbi---Matumbi-Bible---Source-Edition.pdf
Holy-Bible---Matumbi---Matumbi-Bible				https://ebible.org/sword/zip/mgw2017eb.zip	Holy-Bible---Matumbi---Matumbi-Bible---Source-Edition.SWORD.zip
Holy-Bible---Matumbi---Matumbi-Bible				https://ebible.org/Scriptures/mgw_vpl.zip	Holy-Bible---Matumbi---Matumbi-Bible---Source-Edition.VPL.zip
Holy-Bible---Mbe---Mbe-Bible				https://ebible.org/epub/mfo.epub	Holy-Bible---Mbe---Mbe-Bible---Source-Edition.epub
Holy-Bible---Mbe---Mbe-Bible				https://ebible.org/pdf/mfo/mfo_prt.pdf	Holy-Bible---Mbe---Mbe-Bible---Source-Edition.pdf
Holy-Bible---Mbe---Mbe-Bible				https://ebible.org/sword/zip/mfo2025eb.zip	Holy-Bible---Mbe---Mbe-Bible---Source-Edition.SWORD.zip
Holy-Bible---Mbe---Mbe-Bible				https://ebible.org/Scriptures/mfo_vpl.zip	Holy-Bible---Mbe---Mbe-Bible---Source-Edition.VPL.zip
Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible				https://ebible.org/epub/mbu.epub	Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible---Source-Edition.epub
Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible				https://ebible.org/pdf/mbu/mbu_prt.pdf	Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible---Source-Edition.pdf
Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible				https://ebible.org/sword/zip/mbu2022eb.zip	Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible---Source-Edition.SWORD.zip
Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible				https://ebible.org/Scriptures/mbu_vpl.zip	Holy-Bible---Mbula-Bwazza---Mbula-Bwazza-Bible---Source-Edition.VPL.zip
Holy-Bible---Melo---Melo-Bible				https://ebible.org/epub/mfxe.epub	Holy-Bible---Melo---Melo-Bible---Source-Edition.epub
Holy-Bible---Melo---Melo-Bible				https://ebible.org/pdf/mfxe/mfxe_prt.pdf	Holy-Bible---Melo---Melo-Bible---Source-Edition.pdf
Holy-Bible---Melo---Melo-Bible				https://ebible.org/sword/zip/mfxeeb.zip	Holy-Bible---Melo---Melo-Bible---Source-Edition.SWORD.zip
Holy-Bible---Melo---Melo-Bible				https://ebible.org/Scriptures/mfxe_vpl.zip	Holy-Bible---Melo---Melo-Bible---Source-Edition.VPL.zip
Holy-Bible---Mori-Atas---Mori-Atas-Bible				https://ebible.org/epub/mzq.epub	Holy-Bible---Mori-Atas---Mori-Atas-Bible---Source-Edition.epub
Holy-Bible---Mori-Atas---Mori-Atas-Bible				https://ebible.org/pdf/mzq/mzq_prt.pdf	Holy-Bible---Mori-Atas---Mori-Atas-Bible---Source-Edition.pdf
Holy-Bible---Mori-Atas---Mori-Atas-Bible				https://ebible.org/sword/zip/mzq2025eb.zip	Holy-Bible---Mori-Atas---Mori-Atas-Bible---Source-Edition.SWORD.zip
Holy-Bible---Mori-Atas---Mori-Atas-Bible				https://ebible.org/Scriptures/mzq_vpl.zip	Holy-Bible---Mori-Atas---Mori-Atas-Bible---Source-Edition.VPL.zip
Holy-Bible---Mpoto---Mpoto-Bible				https://ebible.org/epub/mpa.epub	Holy-Bible---Mpoto---Mpoto-Bible---Source-Edition.epub
Holy-Bible---Mpoto---Mpoto-Bible				https://ebible.org/pdf/mpa/mpa_prt.pdf	Holy-Bible---Mpoto---Mpoto-Bible---Source-Edition.pdf
Holy-Bible---Mpoto---Mpoto-Bible				https://ebible.org/sword/zip/mpa2020eb.zip	Holy-Bible---Mpoto---Mpoto-Bible---Source-Edition.SWORD.zip
Holy-Bible---Mpoto---Mpoto-Bible				https://ebible.org/Scriptures/mpa_vpl.zip	Holy-Bible---Mpoto---Mpoto-Bible---Source-Edition.VPL.zip
Holy-Bible---Mum---Mum-Bible				https://ebible.org/epub/kqa.epub	Holy-Bible---Mum---Mum-Bible---Source-Edition.epub
Holy-Bible---Mum---Mum-Bible				https://ebible.org/pdf/kqa/kqa_prt.pdf	Holy-Bible---Mum---Mum-Bible---Source-Edition.pdf
Holy-Bible---Mum---Mum-Bible				https://ebible.org/sword/zip/kqa2017eb.zip	Holy-Bible---Mum---Mum-Bible---Source-Edition.SWORD.zip
Holy-Bible---Mum---Mum-Bible				https://ebible.org/Scriptures/kqa_vpl.zip	Holy-Bible---Mum---Mum-Bible---Source-Edition.VPL.zip
Holy-Bible---Munda---Munda-Bible				https://ebible.org/epub/unx.epub	Holy-Bible---Munda---Munda-Bible---Source-Edition.epub
Holy-Bible---Munda---Munda-Bible				https://ebible.org/pdf/unx/unx_all.pdf	Holy-Bible---Munda---Munda-Bible---Source-Edition.pdf
Holy-Bible---Munda---Munda-Bible				https://ebible.org/sword/zip/unx2020eb.zip	Holy-Bible---Munda---Munda-Bible---Source-Edition.SWORD.zip
Holy-Bible---Munda---Munda-Bible				https://ebible.org/Scriptures/unx_vpl.zip	Holy-Bible---Munda---Munda-Bible---Source-Edition.VPL.zip
Holy-Bible---Mwaghavul---Mwaghavul-Bible				https://ebible.org/epub/sur.epub	Holy-Bible---Mwaghavul---Mwaghavul-Bible---Source-Edition.epub
Holy-Bible---Mwaghavul---Mwaghavul-Bible				https://ebible.org/pdf/sur/sur_prt.pdf	Holy-Bible---Mwaghavul---Mwaghavul-Bible---Source-Edition.pdf
Holy-Bible---Mwaghavul---Mwaghavul-Bible				https://ebible.org/sword/zip/sur2024eb.zip	Holy-Bible---Mwaghavul---Mwaghavul-Bible---Source-Edition.SWORD.zip
Holy-Bible---Mwaghavul---Mwaghavul-Bible				https://ebible.org/Scriptures/sur_vpl.zip	Holy-Bible---Mwaghavul---Mwaghavul-Bible---Source-Edition.VPL.zip
Holy-Bible---Mwera---Mwera-Bible				https://ebible.org/epub/mwe.epub	Holy-Bible---Mwera---Mwera-Bible---Source-Edition.epub
Holy-Bible---Mwera---Mwera-Bible				https://ebible.org/pdf/mwe/mwe_all.pdf	Holy-Bible---Mwera---Mwera-Bible---Source-Edition.pdf
Holy-Bible---Mwera---Mwera-Bible				https://eBible.org/sword/zip/mwe2019eb.zip	Holy-Bible---Mwera---Mwera-Bible---Source-Edition.SWORD.zip
Holy-Bible---Mwera---Mwera-Bible				https://ebible.org/Scriptures/mwe_vpl.zip	Holy-Bible---Mwera---Mwera-Bible---Source-Edition.VPL.zip
Holy-Bible---Myanmar---Burmese-Common-Bible				https://ebible.org/epub/mya.epub	Holy-Bible---Myanmar---Burmese-Common-Bible---Source-Edition.epub
Holy-Bible---Myanmar---Burmese-Common-Bible				https://ebible.org/pdf/mya/mya_all.pdf	Holy-Bible---Myanmar---Burmese-Common-Bible---Source-Edition.pdf
Holy-Bible---Myanmar---Burmese-Common-Bible				https://eBible.org/sword/zip/mya2005eb.zip	Holy-Bible---Myanmar---Burmese-Common-Bible---Source-Edition.SWORD.zip
Holy-Bible---Myanmar---Burmese-Common-Bible				https://ebible.org/Scriptures/mya_vpl.zip	Holy-Bible---Myanmar---Burmese-Common-Bible---Source-Edition.VPL.zip
Holy-Bible---Myanmar---Burmese-Judson				https://ebible.org/epub/myajvb.epub	Holy-Bible---Myanmar---Burmese-Judson---Source-Edition.epub
Holy-Bible---Myanmar---Burmese-Judson				https://ebible.org/pdf/myajvb/myajvb_all.pdf	Holy-Bible---Myanmar---Burmese-Judson---Source-Edition.pdf
Holy-Bible---Myanmar---Burmese-Judson				https://ebible.org/sword/zip/myajvb1840eb.zip	Holy-Bible---Myanmar---Burmese-Judson---Source-Edition.SWORD.zip
Holy-Bible---Myanmar---Burmese-Judson				https://ebible.org/Scriptures/myajvb_vpl.zip	Holy-Bible---Myanmar---Burmese-Judson---Source-Edition.VPL.zip
Holy-Bible---Myanmar---Myanmar-Burmese-Judson				https://ebible.org/epub/myajvb.epub	Holy-Bible---Myanmar---Myanmar-Burmese-Judson---Source-Edition.epub
Holy-Bible---Myanmar---Myanmar-Burmese-Judson				https://ebible.org/pdf/myajvb/myajvb_all.pdf	Holy-Bible---Myanmar---Myanmar-Burmese-Judson---Source-Edition.pdf
Holy-Bible---Myanmar---Myanmar-Burmese-Judson				https://eBible.org/sword/zip/myajvb1840eb.zip	Holy-Bible---Myanmar---Myanmar-Burmese-Judson---Source-Edition.SWORD.zip
Holy-Bible---Myanmar---Myanmar-Burmese-Judson				./aion_source/Holy-Bible---Myanmar---Myanmar-Burmese-Judson.unbound.zip	Holy-Bible---Myanmar---Myanmar-Burmese-Judson---Source-Edition.UNBOUND.zip
Holy-Bible---Naga-Pidgin---Nagamese-Bible				https://ebible.org/epub/nag.epub	Holy-Bible---Naga-Pidgin---Nagamese-Bible---Source-Edition.epub
Holy-Bible---Naga-Pidgin---Nagamese-Bible				https://ebible.org/pdf/nag/nag_all.pdf	Holy-Bible---Naga-Pidgin---Nagamese-Bible---Source-Edition.pdf
Holy-Bible---Naga-Pidgin---Nagamese-Bible				https://ebible.org/sword/zip/nag2019eb.zip	Holy-Bible---Naga-Pidgin---Nagamese-Bible---Source-Edition.SWORD.zip
Holy-Bible---Naga-Pidgin---Nagamese-Bible				https://ebible.org/Scriptures/nag_vpl.zip	Holy-Bible---Naga-Pidgin---Nagamese-Bible---Source-Edition.VPL.zip
Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible				https://ebible.org/epub/tvt.epub	Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible---Source-Edition.epub
Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible				https://ebible.org/pdf/tvt/tvt_all.pdf	Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible---Source-Edition.pdf
Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible				https://ebible.org/sword/zip/tvt2018eb.zip	Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible---Source-Edition.SWORD.zip
Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible				https://ebible.org/Scriptures/tvt_vpl.zip	Holy-Bible---Naga-Tutsa---Tutsa-Naga-Bible---Source-Edition.VPL.zip
Holy-Bible---Ncane---Ncane-Bible				https://ebible.org/epub/ncr.epub	Holy-Bible---Ncane---Ncane-Bible---Source-Edition.epub
Holy-Bible---Ncane---Ncane-Bible				https://ebible.org/pdf/ncr/ncr_prt.pdf	Holy-Bible---Ncane---Ncane-Bible---Source-Edition.pdf
Holy-Bible---Ncane---Ncane-Bible				https://ebible.org/sword/zip/ncr2020eb.zip	Holy-Bible---Ncane---Ncane-Bible---Source-Edition.SWORD.zip
Holy-Bible---Ncane---Ncane-Bible				https://ebible.org/Scriptures/ncr_vpl.zip	Holy-Bible---Ncane---Ncane-Bible---Source-Edition.VPL.zip
Holy-Bible---Ndebele---Accessible-Bible				https://ebible.org/epub/nde.epub	Holy-Bible---Ndebele---Accessible-Bible---Source-Edition.epub
Holy-Bible---Ndebele---Accessible-Bible				https://ebible.org/pdf/nde/nde_all.pdf	Holy-Bible---Ndebele---Accessible-Bible---Source-Edition.pdf
Holy-Bible---Ndebele---Accessible-Bible				https://ebible.org/sword/zip/nde2022eb.zip	Holy-Bible---Ndebele---Accessible-Bible---Source-Edition.SWORD.zip
Holy-Bible---Ndebele---Accessible-Bible				https://ebible.org/Scriptures/nde_vpl.zip	Holy-Bible---Ndebele---Accessible-Bible---Source-Edition.VPL.zip
Holy-Bible---Ndebele---Ndebele-Bible	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Ndebele.zip	Holy-Bible---Ndebele---Ndebele-Bible---Source-Edition.SWORD.zip
