BIBLE	INDEX	BOOK	CHAPTER	VERSE	WORD	STRONGS	UNTRANS	TEXT
Holy-Bible---English---British-English-Septuagint-2012	017	EST	005	002	SWAP			And it was so, when the king saw Esther the queen standing in the court, [that] she obtained favour in his sight: and the king held out to Esther the golden sceptre that [was] in his hand. So Esther drew near, and touched the top of the sceptre.
Holy-Bible---English---British-English-Septuagint-2012	017	EST	008	013	SWAP			And let the copies be posted in conspicuous places throughout the kingdom, and let all the Jews be ready against this day, to fight against their enemies.
Holy-Bible---English---British-English-Septuagint-2012	017	EST	010	003	SWAP			And Mardochaeus was viceroy to king Artaxerxes, and was a great man in the kingdom, and honoured by the Jews, and passed his life beloved of all his nation.
Holy-Bible---English---British-English-Septuagint-2012	018	JOB	002	009	SWAP			Then said his wife unto him, Dost thou still retain thine integrity? curse God, and die.
Holy-Bible---English---British-English-Septuagint-2012	020	PRO	004	027	SWAP			Turn not aside to the right hand nor to the left, but turn away your foot from an evil way.
Holy-Bible---English---British-English-Septuagint-2012	020	PRO	024	022	SWAP			For they will suddenly punish the ungodly, and who can know the vengeance [inflicted] by both?
Holy-Bible---English---British-English-Septuagint-2012	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---British-English-Septuagint-2012								NULL
Holy-Bible---English---Catholic-Public-Domain	044	ACT	020	007	SWAP			Then, on the first Sabbath, when we had assembled together to break bread, Paul discoursed with them, intending to set out the next day. But he prolonged his sermon into the middle of the night.
Holy-Bible---English---Catholic-Public-Domain								NULL
Holy-Bible---English---Darby-Translation	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---Darby-Translation								NULL
Holy-Bible---English---Douay-Rheims-1899	009	1SA	003	014	SWAP			Therefore have I sworn to the house of Heli, that the iniquity of his house shall not be expiated with victims nor offerings for ever.  
Holy-Bible---English---Douay-Rheims-1899	009	1SA	003	015	SWAP			And Samuel slept till morning, and opened the doors of the house of the Lord.  And Samuel feared to tell the vision to Heli.  
Holy-Bible---English---Douay-Rheims-1899								NULL
Holy-Bible---English---Family-35-NT	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---Family-35-NT								NULL
Holy-Bible---English---Free-Bible-Version	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---Free-Bible-Version								NULL
Holy-Bible---English---Geneva-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---Geneva-Bible								NULL
Holy-Bible---English---Godbey-Bible								NULL
Holy-Bible---English---Gods-Living-Word	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---Gods-Living-Word								NULL
Holy-Bible---English---Haweis-Bible	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---English---Haweis-Bible	042	LUK	001	055	SKIP			NULL
Holy-Bible---English---Haweis-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---Haweis-Bible								NULL
Holy-Bible---English---Jewish-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---Jewish-Bible								NULL
Holy-Bible---English---King-James-Version	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---King-James-Version								NULL
Holy-Bible---English---King-James-Version-American	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---King-James-Version-American								NULL
Holy-Bible---English---King-James-Version-Cambridge	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---King-James-Version-Cambridge								NULL
Holy-Bible---English---King-James-Version-Restored-Name	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---King-James-Version-Restored-Name								NULL
Holy-Bible---English---King-James-Version-Revised	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---King-James-Version-Revised								NULL
Holy-Bible---English---King-James-Version-Updated	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---King-James-Version-Updated								NULL
Holy-Bible---English---Leeser-Tanakh								NULL
Holy-Bible---English---Literal-Standard	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---Literal-Standard								NULL
Holy-Bible---English---Living-Oracles-NT								NULL
Holy-Bible---English---LXX2012-U-S-English	006	JOS	021	042	SWAP			and their suburbs round about these cities: a city and the suburbs round about the city to all these cities.
Holy-Bible---English---LXX2012-U-S-English	006	JOS	024	030	SWAP			And they buried him by the borders of his inheritance in Thamnasarach in the mount of Ephraim, northward of the mount of Galaad.
Holy-Bible---English---LXX2012-U-S-English	006	JOS	024	033	SWAP			And it came to pass afterwards that Eleazar the high-priest the son of Aaron died, and was buried in Gabaar of Phinees his son, which he gave him in mount Ephraim.
Holy-Bible---English---LXX2012-U-S-English	009	1SA	002	010	SWAP			The adversaries of the LORD shall be broken to pieces; out of heaven shall he thunder upon them: the LORD shall judge the ends of the earth; and he shall give strength unto his king, and exalt the horn of his anointed.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	003	001	SWAP			And the wisdom of Solomon abounded exceedingly beyond the wisdom of all the ancients, and beyond all the wise men of Egypt: and he took the daughter of Pharao, and brought her into the city of David, until he had finished building his own house, and the house of the Lord first, and the wall of Jerusalem round about.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	004	034	SWAP			And all the nations came to hear the wisdom of Solomon, and [ambassadors] from all the kings of the earth, as many as heard of his wisdom.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	006	001	SWAP			And it came to pass in the four hundred and eightieth year after the children of Israel were come out of the land of Egypt, in the fourth year of Solomon’s reign over Israel, in the month Zif, which [is] the second month, that he began to build the house of the LORD.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	007	051	SWAP			So the work of the house of the Lord which Solomon wrought was finished; and Solomon brought in the holy things of David his father, and all the holy things of Solomon; he put the silver, and the gold, and the furniture, into the treasures of the house of the Lord.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	008	053	SWAP			Because you have set them apart for an inheritance to yourself out of all the nations of the earth, as you spoke by the hand of your servant Moses, when you brought our fathers out of the land of Egypt, O Lord God.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	010	022	SWAP			For Solomon had a ship of Tharsis in the sea with the ships of Chiram: one ship came to the king every three years out of Tharsis, [laden with] gold and silver, and wrought stones, and hewn stones.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	011	043	SWAP			And Solomon slept with his fathers, and they buried him in the city of David his father, and Roboam his son reigned in his stead.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	012	024	SWAP			Thus says the Lord, You shall not go up, neither shall you fight with your brethren the sons of Israel: return each man to his own home; for this thing is from me; and they listened to the word of the Lord, and they ceased from going up, according to the word of the Lord.
Holy-Bible---English---LXX2012-U-S-English	011	1KI	016	028	SWAP			And Ambri slept with his fathers, and is buried in Samaria; and Achaab his son reigns in his stead.
Holy-Bible---English---LXX2012-U-S-English	012	2KI	001	018	SWAP			And the rest of the acts of Ochozias which he did, behold, [are] they not written in the book of the chronicles of the kings of Israel?
Holy-Bible---English---LXX2012-U-S-English	014	2CH	035	019	SWAP			In the eighteenth year of the reign of Josias this passover was kept, after all these things that Josias did in the house.
Holy-Bible---English---LXX2012-U-S-English	014	2CH	036	005	SWAP			Joachim was twenty-five years old when he began to reign, and he reigned eleven years in Jerusalem: and he did that which was evil in the sight of the Lord.
Holy-Bible---English---LXX2012-U-S-English	017	EST	001	001	SWAP			And it came to pass after these things in the days of Artaxerxes, —(this Artaxerxes ruled over a hundred and twenty-seven provinces from India)—
Holy-Bible---English---LXX2012-U-S-English	017	EST	003	013	SWAP			And [the message] was sent by posts throughout the kingdom of Artaxerxes, to destroy utterly the race of the Jews on the first day of the twelfth month, which is Adar, and to plunder their goods.
Holy-Bible---English---LXX2012-U-S-English	017	EST	004	008	SWAP			Also he gave him the copy of the writing of the decree that was given at Shushan to destroy them, to shew [it] unto Esther, and to declare [it] unto her, and to charge her that she should go in unto the king, to make supplication unto him, and to make request before him for her people.
Holy-Bible---English---LXX2012-U-S-English	017	EST	004	017	SWAP			So Mardochaeus went and did all that Esther commanded him.
Holy-Bible---English---LXX2012-U-S-English	017	EST	005	001	SWAP			Now it came to pass on the third day, that Esther put on [her] royal [apparel], and stood in the inner court of the king’s house, over against the king’s house: and the king sat upon his royal throne in the royal house, over against the gate of the house.
Holy-Bible---English---LXX2012-U-S-English	017	EST	005	002	SWAP			And it was so, when the king saw Esther the queen standing in the court, [that] she obtained favour in his sight: and the king held out to Esther the golden sceptre that [was] in his hand. So Esther drew near, and touched the top of the sceptre.
Holy-Bible---English---LXX2012-U-S-English	017	EST	008	013	SWAP			And let the copies be posted in conspicuous places throughout the kingdom, and let all the Jews be ready against this day, to fight against their enemies.
Holy-Bible---English---LXX2012-U-S-English	017	EST	010	003	SWAP			And Mardochaeus was viceroy to king Artaxerxes, and was a great man in the kingdom, and honoured by the Jews, and passed his life beloved of all his nation.
Holy-Bible---English---LXX2012-U-S-English	018	JOB	002	009	SWAP			Then said his wife unto him, Dost thou still retain thine integrity? curse God, and die.
Holy-Bible---English---LXX2012-U-S-English	020	PRO	004	027	SWAP			Turn not aside to the right hand nor to the left, but turn away your foot from an evil way.
Holy-Bible---English---LXX2012-U-S-English	020	PRO	024	022	SWAP			For they will suddenly punish the ungodly, and who can know the vengeance [inflicted] by both?
Holy-Bible---English---LXX2012-U-S-English	061	2PE	002	017	NOTE			questioned
Holy-Bible---English---LXX2012-U-S-English								NULL
Holy-Bible---English---Majority-Standard-Bible								NULL
Holy-Bible---English---Montgomery-NT								NULL
Holy-Bible---English---New-Heart-Aramaic								NULL
Holy-Bible---English---New-Heart-Jehovah								NULL
Holy-Bible---English---New-Heart-Jesus-Messiah								NULL
Holy-Bible---English---New-Heart-Messianic								NULL
Holy-Bible---English---New-Heart-Standard								NULL
Holy-Bible---English---New-Heart-YHWH								NULL
